ticker_id,name,trading_floor,is_vn30,is_vn100,is_hnx30,industry,subindustry
HTG,Dệt may Hòa Thọ,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
HTE,Kinh doanh điện lực TP HCM,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
HTC,Thương mại Hóc Môn,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
HT1,VICEM Hà Tiên,HSX,False,True,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HSV,Tập đoàn HSV Việt Nam,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
HSP,Sơn Tổng hợp Hà Nội,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HSM,HANOSIMEX,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
HSL,Thực phẩm Hồng Hà,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
HSI,Phân bón Hóa sinh,UPCOM,False,False,False,Hóa chất,Hóa chất
HSG,Tập đoàn Hoa Sen,HSX,False,True,False,Tài nguyên Cơ bản,Kim loại
HSA,HESTIA,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
HRT,Vận tải đường sắt Hà Nội,DELISTED,False,False,False,,
HRC,Cao su Hòa Bình,HSX,False,False,False,Hóa chất,Hóa chất
HRB,Harec Đầu tư và Thương Mại,UPCOM,False,False,False,Bất động sản,Bất động sản
HQC,Địa ốc Hoàng Quân,HSX,False,False,False,Bất động sản,Bất động sản
HPX,Đầu tư Hải Phát,HSX,False,False,False,Bất động sản,Bất động sản
HPW,Cấp nước Hải Phòng,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
HPT,DV Công nghệ Tin học HPT,UPCOM,False,False,False,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính
HPP,Sơn Hải Phòng,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HPO,Công nghiệp Hapulico,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
HPM,Khoáng sản Hoàng Phúc,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
HPI,Khu công nghiệp Hiệp Phước,UPCOM,False,False,False,Bất động sản,Bất động sản
HPH,Hóa Chất Hưng Phát Hà Bắc,UPCOM,False,False,False,Hóa chất,Hóa chất
HPG,Hòa Phát,HSX,True,True,False,Tài nguyên Cơ bản,Kim loại
HPD,Thủy điện Đăk Đoa,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
HPB,Bao bì PP,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
HOT,Du lịch - DV Hội An,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
HOM,Xi măng VICEM Hoàng Mai,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HNT,Xe điện Hà Nội,DELISTED,False,False,False,,
HNR,Cồn Rượu và Nước Giải Khát Hà Nội,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
HNP,Hanel Xốp Nhựa,UPCOM,False,False,False,Hóa chất,Hóa chất
HNM,HANOIMILK,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
HNI,May Hữu Nghị,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
HNG,Nông nghiệp Quốc tế HAGL,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
HNF,Bánh kẹo Hữu Nghị,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
HNE,,DELISTED,False,False,False,,
HND,Nhiệt điện Hải Phòng,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
HNB,Bến xe Hà Nội,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
HNA,Thủy điện Hủa Na,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
HMS,XD Bảo tàng Hồ Chí Minh,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HMR,Đá Hoàng Mai,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HMH,Tập đoàn Hải Minh,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
HMG,Kim Khí Hà Nội,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
HMD,Hóa chất Minh Đức,UPCOM,False,False,False,Hóa chất,Hóa chất
HMC,Kim khí TP.HCM,HSX,False,False,False,Tài nguyên Cơ bản,Kim loại
HLY,Gốm Xây Dựng Yên Hưng,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HLT,Dệt may Hoàng Thị Loan,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
HLS,Sứ Hoàng Liên Sơn,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
HLR,Đường sắt Hà Lạng,DELISTED,False,False,False,,
HLO,Công Nghệ Ha Lô,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
HLG,Tập đoàn Hoàng Long,DELISTED,False,False,False,,
HLE,Điện chiếu sáng Hải Phòng,DELISTED,False,False,False,,
HLD,Bất động sản HUDLAND,HNX,False,False,False,Bất động sản,Bất động sản
HLC,Than Hà Lầm,HNX,False,False,False,Tài nguyên Cơ bản,Khai khoáng
HLB,Bia và NGK Hạ Long,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
HLA,Hữu Liên Á Châu,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
HKT,Đầu tư QP Xanh,HNX,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
HKP,Bao bì Hà Tiên,DELISTED,False,False,False,,
HKB,Thực phẩm Hà Nội - Kinh Bắc,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
HJS,Thủy điện Nậm Mu,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
HJC,Công ty Cổ phần Hoà Việt,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Thuốc lá
HIO,Helio Energy,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
HII,An Tiến Industries,HSX,False,False,False,Hóa chất,Hóa chất
HIG,Tập đoàn HIPT,DELISTED,False,False,False,,
HID,Halcom Vietnam,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HHV,Đầu tư Hạ tầng Giao thông Đèo Cả,HSX,False,True,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HHS,Đầu tư DV Hoàng Huy,HSX,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
HHR,Đường sắt Hà Hải,DELISTED,False,False,False,,
HHP,HHP Global,HSX,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
HHN,Vận tải và DV Hàng hóa Hà Nội,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
HHG,Vận tải Hoàng Hà,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
HHC,Bánh kẹo Hải Hà,HNX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
HHB,Bia Hà Nội - Hồng Hà,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
HGW,Công trình đô thị Hậu Giang,DELISTED,False,False,False,,
HGT,Du lịch Hương Giang,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
HGR,,DELISTED,False,False,False,,
HGM,Khoáng sản Hà Giang,HNX,False,False,True,Tài nguyên Cơ bản,Khai khoáng
HGC,,DELISTED,False,False,False,,
HGA,,DELISTED,False,False,False,,
HFX,XNK Thanh Hà,UPCOM,False,False,False,Bán lẻ,Bán lẻ
HFC,Xăng dầu HFC,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
HFB,Công trình Cầu phà TP HCM,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HEV,Sách Đại học - Dạy nghề,HNX,False,False,False,Truyền thông,Truyền thông
HES,Dịch vụ Giải trí Hà Nội,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
HEP,Môi trường và Công trình đô thị Huế,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
HEM,Chế tạo điện cơ Hà Nội,DELISTED,False,False,False,,
HEJ,Tư vấn Xây dựng Thủy Lợi VN,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HEC,Tư vấn XD Thủy Lợi II (HEC II),UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
HDW,Nước sạch Hải Dương,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
HDS,Giống cây trồng Hải Dương,DELISTED,False,False,False,,
HDP,Dược Hà Tĩnh,UPCOM,False,False,False,Y tế,Dược phẩm
HDO,Hưng Đạo Container,DELISTED,False,False,False,,
HDM,Dệt May Huế,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
HDG,Tập đoàn Hà Đô,HSX,False,True,False,Bất động sản,Bất động sản
HDC,Phát triển Nhà BR-VT,HSX,False,True,False,Bất động sản,Bất động sản
HDB,HDBank,HSX,True,True,False,Ngân hàng,Ngân hàng
HDA,Hãng sơn Đông Á,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HD8,PT Nhà và Đô thị HUD8,UPCOM,False,False,False,Bất động sản,Bất động sản
HD6,Phát triển nhà số 6 Hà Nội,UPCOM,False,False,False,Bất động sản,Bất động sản
HD2,Đầu tư phát triển nhà HUD 2,UPCOM,False,False,False,Bất động sản,Bất động sản
HCT,TM - DV - Vận tải Xi măng Hải Phòng ,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
HCM,Chứng khoán HSC,HSX,False,True,False,Dịch vụ tài chính,Dịch vụ tài chính
HCI,Đầu tư - XD Hà Nội,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HCD,SX và Thương mại HCD,HSX,False,False,False,Hóa chất,Hóa chất
HCC,Bê tông Hòa Cầm,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HCB,Dệt may 29/3,DELISTED,False,False,False,,
HC3,Xây dựng số 3 Hải Phòng,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HC1,Xây dựng số 1 Hà Nội,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HBS,Chứng khoán Hòa Bình,HNX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
HBH,HABECO Hải Phòng,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
HBD,Bao bì PP Bình Dương,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
HBC,Tập đoàn Xây dựng Hòa Bình,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HAX,Ô tô Hàng Xanh,HSX,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
HAW,,DELISTED,False,False,False,,
HAV,Rượu Hapro,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
HAT,TM Bia Hà Nội,HNX,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
HAS,Hacisco,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HAR,BĐS An Dương Thảo Điền,HSX,False,False,False,Bất động sản,Bất động sản
HAP,Tập đoàn Hapaco,HSX,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
HAN,Xây dựng Hà Nội,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HAM,Vật tư Hậu Giang,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
HAI,Nông Dược HAI,UPCOM,False,False,False,Hóa chất,Hóa chất
HAH,Vận tải và Xếp dỡ Hải An,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
HAG,Hoàng Anh Gia Lai,HSX,False,True,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
HAF,Thực phẩm Hà Nội,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
HAD,Bia Hà Nội - Hải Dương,HNX,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
HAC,Chứng khoán Hải Phòng,UPCOM,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
HAB,,DELISTED,False,False,False,,
H11,Xây dựng HUD101,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
GVT,Giấy Việt Trì,UPCOM,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
GVR,Tập đoàn CN Cao su VN,HSX,True,True,False,Hóa chất,Hóa chất
GTT,Thuận Thảo Group,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
GTS,Công trình Giao thông Sài Gòn,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
GTK,,DELISTED,False,False,False,,
GTH,XD-GT Thừa Thiên Huế,DELISTED,False,False,False,,
GTD,Giầy Thượng Đình,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
GTA,Gỗ Thuận An,HSX,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
GSP,Vận tải Sản phẩm Khí Quốc tế,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
GSM,Thủy điện Hương Sơn,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
GQN,,DELISTED,False,False,False,,
GPC,Tập đoàn Green+,UPCOM,False,False,False,Y tế,Dược phẩm
GND,Gạch ngói Đồng Nai,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
GMX,Gạch ngói Mỹ Xuân,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
GMH,Minh Hưng Quảng Trị,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
GMD,Gemadept,HSX,False,True,False,Hàng & Dịch vụ Công nghiệp,Vận tải
GMC,Garmex Sài Gòn,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
GMA,G-Automobile,HNX,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
GLW,Cấp thoát nước Gia Lai,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
GLT,KT Điện Toàn Cầu,HNX,False,False,False,Hàng cá nhân & Gia dụng,Hàng hóa giải trí
GLC,Vàng Lào Cai,UPCOM,False,False,False,Tài nguyên Cơ bản,Khai khoáng
GKM,GKM Holdings,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
GIL,XNK Bình Thạnh,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
GIC,ĐT Dịch vụ và PT Xanh,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
GHC,Thủy điện Gia Lai,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
GH3,Công trình giao thông Hà Nội,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
GGG,Ôtô Giải Phóng,UPCOM,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
GEX,Tập đoàn Gelex,HSX,False,True,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
GER,Thể thao Ngôi sao Geru,UPCOM,False,False,False,Hóa chất,Hóa chất
GEG,Điện Gia Lai,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
GEE,Thiết bị điện GELEX,HSX,False,True,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
GE2,Tổng Công ty Phát điện 2,DELISTED,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
GDW,Cấp nước Gia Định,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
GDT,Gỗ Đức Thành,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng gia dụng
GDA,Tôn Đông Á,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
GCF,Thực phẩm G.C,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
GCB,PETEC Bình Định,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
GAS,PV Gas,HSX,True,True,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
GAB,ĐT Khai khoáng và QL Tài sản FLC,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
G36,Tổng Công ty 36,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
G20,Đầu tư Dệt may Vĩnh Phúc,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
FTS,Chứng khoán FPT,HSX,False,True,False,Dịch vụ tài chính,Dịch vụ tài chính
FTM,Phát triển Đức Quân,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
FTI,Công nghiệp - Thương mại Hữu Nghị,UPCOM,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
FT1,Phụ tùng máy số 1,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
FSO,Đóng tàu thủy sản VN,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
FRT,Bán lẻ FPT,HSX,False,True,False,Bán lẻ,Bán lẻ
FRM,Lâm nghiệp Sài Gòn,UPCOM,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
FRC,Lâm đặc sản xuất khẩu Quảng Nam,UPCOM,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
FPT,FPT Corp,HSX,True,True,False,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính
FOX,FPT Telecom,UPCOM,False,False,False,Viễn thông,Viễn thông cố định
FOC,FPT Online,UPCOM,False,False,False,Truyền thông,Truyền thông
FMC,Thực phẩm Sao Ta,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
FLC,Tập đoàn FLC,UPCOM,False,False,False,Bất động sản,Bất động sản
FIT,Tập đoàn F.I.T,HSX,False,False,False,Y tế,Dược phẩm
FIR,Địa ốc First Real,HSX,False,False,False,Bất động sản,Bất động sản
FID,Đầu tư và PT doanh nghiệp VN,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
FIC,VLXD số 1,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
FHS,Phát hành sách TP HCM - FAHASA,UPCOM,False,False,False,Truyền thông,Truyền thông
FHN,XNK lương thực Hà Nội,UPCOM,False,False,False,Bán lẻ,Phân phối thực phẩm & dược phẩm
FGL,Cà Phê Gia Lai,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
FDG,Thủy sản Docimexco,DELISTED,False,False,False,,
FDC,FIDECO,HSX,False,False,False,Bất động sản,Bất động sản
FCS,Lương thực TP Hồ Chí Minh,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
FCN,FECON CORP,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
FCM,Bê tông Phan Vũ Hà Nam,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
FCC,Liên hợp Thực phẩm,UPCOM,False,False,False,Bất động sản,Bất động sản
FBC,Cơ khí Phổ Yên,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
FBA,Tập đoàn Quốc tế FBA,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng gia dụng
F88,Đầu tư F88,UPCOM,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
EVS,Chứng khoán EVS,HNX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
EVG,Tập đoàn Everland,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
EVF,Tài chính Tổng hợp Điện lực,HSX,False,True,False,Dịch vụ tài chính,Dịch vụ tài chính
EVE,Everpia,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
EPH,Xuất bản giáo dục Hà Nội,DELISTED,False,False,False,,
EPC,Cà Phê Ea Pốk,DELISTED,False,False,False,,
EMS,Chuyển phát nhanh Bưu điện,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
EMG,Thiết bị phụ tùng cơ điện,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
EME,Điện Cơ,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
EMC,Cơ điện Thủ Đức,DELISTED,False,False,False,,
ELC,ELCOM,HSX,False,False,False,Công nghệ Thông tin,Thiết bị và Phần cứng
EIN,Đầu tư - TM - DV Điện lực,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
EID,Phát triển GD Hà Nội,HNX,False,False,False,Truyền thông,Truyền thông
EIC,EVN Quốc Tế,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
EIB,Eximbank,HSX,False,True,False,Ngân hàng,Ngân hàng
EGL,"Urenco Gia Lam.,Jsc",UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
EFI,Tài chính giáo dục,UPCOM,False,False,False,Bất động sản,Bất động sản
ECO,Ecoplastic VN,UPCOM,False,False,False,Hóa chất,Hóa chất
ECI,Bản đồ và tranh ảnh GD,HNX,False,False,False,Truyền thông,Truyền thông
EBS,Sách Giáo dục Hà Nội,HNX,False,False,False,Truyền thông,Truyền thông
EAD,Điện lực Đắk Lắk,DELISTED,False,False,False,,
E29,Đầu tư XD và Kỹ thuật 29,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
E12,XD Điện VNECO 12,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DZM,Cơ điện Dzĩ An,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
DXV,Vật liệu Xây dựng Đà Nẵng,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DXS,Dịch vụ BĐS Đất Xanh,HSX,False,True,False,Bất động sản,Bất động sản
DXP,Cảng Đoạn Xá,HNX,False,False,True,Hàng & Dịch vụ Công nghiệp,Vận tải
DXL,Du lịch và Xuất nhập khẩu Lạng Sơn,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
DXG,Địa ốc Đất Xanh,HSX,False,True,False,Bất động sản,Bất động sản
DX2,,DELISTED,False,False,False,,
DWS,Cấp nước Đồng Tháp,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
DWC,Cấp nước Đắk Lắk,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
DVW,DV và XD cấp nước Đồng Nai,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DVT,Đào tạo nghiệp vụ GTVT Bình Định,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
DVP,ĐT và PT Cảng Đình Vũ,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
DVN,Tổng Công ty Dược Việt Nam,UPCOM,False,False,False,Y tế,Dược phẩm
DVM,Dược liệu Việt Nam,HNX,False,False,True,Y tế,Dược phẩm
DVG,Tập đoàn Sơn Đại Việt,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DVC,TM dịch vụ Cảng Hải Phòng,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
DUS,Dịch vụ Đô thị Đà Lạt,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
DTV,PT điện Nông thôn Trà Vinh,DELISTED,False,False,False,,
DTT,Kỹ nghệ Đô Thành,HSX,False,False,False,Hóa chất,Hóa chất
DTP,Dược phẩm CPC1 Hà Nội,UPCOM,False,False,False,Y tế,Dược phẩm
DTL,Đại Thiên Lộc,HSX,False,False,False,Tài nguyên Cơ bản,Kim loại
DTK,Vinacomin Power,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
DTI,Đầu tư Đức Trung,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
DTH,Vật tư Y tế Thanh Hóa,UPCOM,False,False,False,Y tế,Thiết bị và Dịch vụ Y tế
DTG,Dược phẩm Tipharco,HNX,False,False,False,Y tế,Dược phẩm
DTE,Đại Trường Thành Holdings,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
DTD,Đầu tư Phát triển Thành Đạt,HNX,False,False,True,Bất động sản,Bất động sản
DTC,Viglacera Đông Triều,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DTB,Công trình Đô thị Bảo Lộc,DELISTED,False,False,False,,
DTA,BĐS Đệ Tam,HSX,False,False,False,Bất động sản,Bất động sản
DT4,Bảo trì đường thủy nội địa số 4,DELISTED,False,False,False,,
DSV,Đường sắt Vĩnh Phú,DELISTED,False,False,False,,
DST,Đầu tư Sao Thăng Long,HNX,False,False,False,Truyền thông,Truyền thông
DSP,Dịch vụ Du lịch Phú Thọ,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
DSN,Công viên nước Đầm Sen,HSX,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
DSH,"Dong Son Invest ., Jsc",UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DSG,Kính Đáp Cầu,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
DSE,Chứng Khoán DNSE,HSX,False,True,False,Dịch vụ tài chính,Dịch vụ tài chính
DSD,DHC Suối Đôi,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
DSC,Chứng khoán DSC,HSX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
DS3,Quản lý Đường sông số 3,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
DRL,Thủy điện - Điện lực 3,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
DRI,Đầu tư Cao su Đắk Lắk,UPCOM,False,False,False,Hóa chất,Hóa chất
DRH,DRH Holdings,HSX,False,False,False,Bất động sản,Bất động sản
DRG,Cao su Đắk Lắk,UPCOM,False,False,False,Hóa chất,Hóa chất
DRC,Cao su Đà Nẵng,HSX,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
DQC,Tập đoàn Điện Quang,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng gia dụng
DPS,Đầu tư Phát triển Sóc Sơn,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
DPR,Cao su Đồng Phú,HSX,False,False,False,Hóa chất,Hóa chất
DPP,Dược Đồng Nai,UPCOM,False,False,False,Y tế,Dược phẩm
